learner,fraction_targeted,cumulative_uplift
X-Learner,342181.0,2279.462672342048
X-Learner,344899.0,2295.748747089931
X-Learner,347616.0,2309.153050812625
X-Learner,350336.0,2317.9183191577295
X-Learner,353051.0,2333.9654092853466
X-Learner,355776.0,2347.072377235844
X-Learner,358491.0,2350.905488641775
X-Learner,361206.0,2357.3793922869245
X-Learner,363922.0,2366.875968592762
X-Learner,366641.0,2381.579367199907
X-Learner,369363.0,2383.884794921035
X-Learner,372078.0,2391.097512304578
X-Learner,374793.0,2395.721126311226
X-Learner,377507.0,2389.654878505555
X-Learner,380251.0,2389.6318295177457
X-Learner,382966.0,2401.6041664402715
X-Learner,385696.0,2410.284097264834
X-Learner,388416.0,2411.526815550903
X-Learner,391133.0,2421.694737917511
X-Learner,393856.0,2430.7019579822067
X-Learner,396579.0,2433.8047522692355
X-Learner,399320.0,2426.5602667874714
X-Learner,402057.0,2428.1398651944432
X-Learner,404774.0,2430.317377754082
X-Learner,407489.0,2436.505498992162
X-Learner,410203.0,2443.8317660886873
X-Learner,412918.0,2452.8324822103837
X-Learner,415635.0,2462.6299352347105
X-Learner,418352.0,2466.0828820986053
X-Learner,421068.0,2469.396376129251
X-Learner,423785.0,2459.6389078373154
X-Learner,426501.0,2463.7092047995634
X-Learner,429237.0,2476.5882720195223
X-Learner,431953.0,2478.110441470962
X-Learner,434668.0,2477.4935890102456
X-Learner,437383.0,2473.9883562524274
X-Learner,440100.0,2463.8789094377357
X-Learner,442825.0,2473.6500801873353
X-Learner,445540.0,2475.995267569325
X-Learner,448256.0,2487.348123691414
X-Learner,450973.0,2498.2204498139104
X-Learner,453697.0,2500.512965999848
X-Learner,456414.0,2494.127166571023
X-Learner,459128.0,2488.3086745612436
X-Learner,461843.0,2491.80695932169
X-Learner,464574.0,2505.305949078476
X-Learner,467290.0,2512.751494948968
X-Learner,470006.0,2518.376856668079
X-Learner,472723.0,2524.5406475994123
X-Learner,475442.0,2528.2013871285244
X-Learner,478157.0,2533.419614001062
X-Learner,480872.0,2529.2391608739513
X-Learner,483586.0,2534.8658603735216
X-Learner,486308.0,2533.6474653635605
X-Learner,489023.0,2540.3190025476297
X-Learner,491737.0,2544.9576947772052
X-Learner,494452.0,2551.9236283191867
X-Learner,497171.0,2555.54386158641
X-Learner,499885.0,2556.7907070492215
X-Learner,502600.0,2560.8249917883645
X-Learner,505338.0,2569.840240897412
X-Learner,508054.0,2575.452559374985
X-Learner,510770.0,2573.0785593213996
X-Learner,513486.0,2577.5584989310487
X-Learner,516203.0,2584.188894869038
X-Learner,518919.0,2594.001434460266
X-Learner,521636.0,2598.4919262189765
X-Learner,524353.0,2605.846360104019
X-Learner,527070.0,2609.4895688087067
X-Learner,529786.0,2615.634591520522
X-Learner,532501.0,2623.6581406988485
X-Learner,535231.0,2633.4958809062914
X-Learner,537946.0,2636.616046005073
X-Learner,540660.0,2637.2986545440144
X-Learner,543376.0,2643.672560475607
X-Learner,546095.0,2652.8858730364304
X-Learner,548822.0,2641.4001126858466
X-Learner,551539.0,2640.2616013651264
X-Learner,554255.0,2644.894321169356
X-Learner,556979.0,2650.210756211391
X-Learner,559695.0,2656.5298670867733
X-Learner,562409.0,2659.2681210224896
X-Learner,565124.0,2651.9780066528097
X-Learner,567841.0,2661.581487349477
X-Learner,570571.0,2664.0276164363813
X-Learner,573294.0,2668.389169373728
X-Learner,576009.0,2677.178799545681
X-Learner,578728.0,2676.3567267276853
X-Learner,581451.0,2672.860512124063
X-Learner,584167.0,2670.698135441183
X-Learner,586884.0,2677.236431430286
X-Learner,589625.0,2683.787004753151
X-Learner,592356.0,2688.1124320415197
X-Learner,595071.0,2687.746571961067
X-Learner,597786.0,2687.517133789859
X-Learner,600501.0,2693.717719549618
X-Learner,603223.0,2694.8632225983824
X-Learner,605940.0,2702.085497555124
X-Learner,608659.0,2704.4850472218454
X-Learner,611373.0,2705.7215711893236
X-Learner,614104.0,2708.131485156156
X-Learner,616822.0,2712.7668631152324
X-Learner,619538.0,2717.4299521174935
X-Learner,622279.0,2721.0236297889937
X-Learner,624995.0,2727.0607348395747
X-Learner,627710.0,2732.2490057375253
X-Learner,630425.0,2735.7275837805973
X-Learner,633140.0,2739.3161891053765
X-Learner,635856.0,2743.1761995943884
X-Learner,638576.0,2739.868837160678
X-Learner,641308.0,2741.963798876575
X-Learner,644024.0,2729.469803364676
X-Learner,646741.0,2731.459350692227
X-Learner,649458.0,2733.5165361831064
X-Learner,652173.0,2738.7065873899933
X-Learner,654890.0,2742.864425026396
X-Learner,657608.0,2742.598939064364
X-Learner,660348.0,2743.202726562361
X-Learner,663074.0,2745.772639316946
X-Learner,665791.0,2750.7370552607176
X-Learner,668509.0,2745.1139132606427
X-Learner,671228.0,2742.6518094965472
X-Learner,673944.0,2743.5163874154114
X-Learner,676658.0,2745.920527618946
X-Learner,679450.0,2750.6333993857843
X-Learner,682173.0,2749.7012689745848
X-Learner,684890.0,2753.041936873214
X-Learner,687606.0,2755.505348572119
X-Learner,690333.0,2758.7179485192346
X-Learner,693049.0,2764.137095355436
X-Learner,695777.0,2767.173064384848
X-Learner,698499.0,2771.209077044271
X-Learner,701329.0,2777.677370205297
X-Learner,704157.0,2780.0930232584637
X-Learner,706873.0,2787.1806359544134
X-Learner,709655.0,2791.3838382700783
X-Learner,712407.0,2800.039436156602
X-Learner,715145.0,2806.05569821317
X-Learner,717867.0,2813.0311960833906
X-Learner,720586.0,2818.6377551306223
X-Learner,723311.0,2814.328363374891
X-Learner,726035.0,2819.5971564581937
X-Learner,728791.0,2822.8611987821
X-Learner,731569.0,2826.565188923226
X-Learner,734319.0,2832.6680710414817
X-Learner,737141.0,2837.6321648768103
X-Learner,739894.0,2840.161092655121
X-Learner,742625.0,2840.2952610588504
X-Learner,745340.0,2841.4907426777745
X-Learner,748057.0,2845.8249612693785
X-Learner,750817.0,2848.191652949683
X-Learner,753532.0,2850.0364989931645
X-Learner,756300.0,2849.0559623770428
X-Learner,759016.0,2852.54294152663
X-Learner,761731.0,2855.5272481283064
X-Learner,764477.0,2855.611492832856
X-Learner,767233.0,2859.3621598105724
X-Learner,769950.0,2860.583383649751
X-Learner,772685.0,2863.572281411587
X-Learner,775409.0,2864.9699322787355
X-Learner,778124.0,2865.6392238775124
X-Learner,780838.0,2866.254546073087
X-Learner,783553.0,2868.106019737799
X-Learner,786268.0,2869.747578622178
X-Learner,788983.0,2872.486958822311
X-Learner,791700.0,2866.73571117908
X-Learner,794424.0,2869.100101588828
X-Learner,797140.0,2870.904864284026
X-Learner,799855.0,2873.045888615544
X-Learner,802572.0,2878.848267270862
X-Learner,805287.0,2879.356460884641
X-Learner,808009.0,2876.625688836996
X-Learner,810758.0,2878.832398859493
X-Learner,813549.0,2874.2214181236745
X-Learner,816340.0,2874.2382455619313
X-Learner,819078.0,2876.8729906235885
X-Learner,821794.0,2871.187677079823
X-Learner,824511.0,2872.11398838748
X-Learner,827286.0,2873.413320584958
X-Learner,830001.0,2873.4182355194635
X-Learner,832716.0,2867.1021221703563
X-Learner,835549.0,2868.5335490648527
X-Learner,838272.0,2871.841084415878
X-Learner,840994.0,2872.2955037897104
X-Learner,843717.0,2872.169928996447
X-Learner,846495.0,2874.1216377804058
X-Learner,849299.0,2877.22426743297
X-Learner,852033.0,2879.6981905135985
X-Learner,854793.0,2883.0512228146704
X-Learner,857554.0,2886.8363785316824
X-Learner,860299.0,2887.73195126194
X-Learner,863016.0,2886.462291409309
X-Learner,865737.0,2889.437622489656
X-Learner,868487.0,2882.9384068396334
X-Learner,871301.0,2885.369326751139
X-Learner,874092.0,2889.640508158882
X-Learner,876894.0,2889.9939499649477
X-Learner,879672.0,2894.076219033905
X-Learner,882449.0,2896.2560366579633
X-Learner,885239.0,2897.9928418215472
X-Learner,887956.0,2899.9701607994425
X-Learner,890720.0,2904.1228729810314
X-Learner,893436.0,2903.8881870849436
X-Learner,896154.0,2906.569244909306
X-Learner,898873.0,2907.110532745056
X-Learner,901590.0,2908.6762995669405
X-Learner,904361.0,2903.6232662354573
X-Learner,907156.0,2907.7468511552
X-Learner,909966.0,2910.841851924581
X-Learner,912750.0,2911.1901289518846
X-Learner,915497.0,2913.684409879827
X-Learner,918219.0,2916.171654510527
X-Learner,920936.0,2920.5133530260687
X-Learner,923657.0,2921.234722948729
X-Learner,926504.0,2925.4793238424077
X-Learner,929241.0,2926.8092426254384
X-Learner,931957.0,2928.486929762792
X-Learner,934681.0,2931.0753499565
X-Learner,937404.0,2933.5529721744206
X-Learner,940125.0,2937.156309251869
X-Learner,942841.0,2933.9169293919495
X-Learner,945571.0,2936.050786036534
X-Learner,948301.0,2935.355046206348
X-Learner,951033.0,2937.8269483132417
X-Learner,953751.0,2939.971578075555
X-Learner,956473.0,2934.868664866037
X-Learner,959195.0,2935.4698381250564
X-Learner,961921.0,2938.49949863636
X-Learner,964639.0,2937.4385763145156
X-Learner,967355.0,2937.9261695255404
X-Learner,970077.0,2937.4828745038894
X-Learner,972800.0,2939.824671434848
X-Learner,975523.0,2941.2312386473714
X-Learner,978240.0,2944.287451792862
X-Learner,980956.0,2947.0483231647336
X-Learner,983672.0,2949.519595351739
X-Learner,986394.0,2954.955190770337
X-Learner,989115.0,2955.1843441249225
X-Learner,991830.0,2956.8948623058186
X-Learner,994557.0,2961.023192902461
X-Learner,997282.0,2961.304212166126
X-Learner,1000009.0,2962.5686202745264
X-Learner,1002727.0,2962.98756657685
X-Learner,1005443.0,2965.0259897788483
X-Learner,1008157.0,2965.227858478063
X-Learner,1010873.0,2965.461805803639
X-Learner,1013589.0,2966.5385171215194
X-Learner,1016304.0,2966.0731022946743
X-Learner,1019019.0,2968.9747526380747
X-Learner,1021743.0,2970.270743454606
X-Learner,1024467.0,2973.1562784550188
X-Learner,1027187.0,2973.443058081697
X-Learner,1029908.0,2974.2485440113896
X-Learner,1032627.0,2976.0356908952426
X-Learner,1035345.0,2979.523574015849
X-Learner,1038064.0,2980.538266192597
X-Learner,1040784.0,2981.0846533116564
X-Learner,1043507.0,2980.698238366342
X-Learner,1046233.0,2980.7928674985665
X-Learner,1048973.0,2980.748334365925
X-Learner,1051739.0,2980.0344537437463
X-Learner,1054477.0,2979.7802553864813
X-Learner,1057223.0,2981.859860686129
X-Learner,1059945.0,2981.7191815987644
X-Learner,1062664.0,2983.0682754649833
X-Learner,1065385.0,2984.3078583247857
X-Learner,1068126.0,2987.6669078156356
X-Learner,1070868.0,2988.1363909849656
X-Learner,1073583.0,2988.1607106805204
X-Learner,1076299.0,2987.649348885713
X-Learner,1079019.0,2988.9175717711614
X-Learner,1081745.0,2991.9051916180333
X-Learner,1084466.0,2979.942035195471
X-Learner,1087181.0,2980.3142237715897
X-Learner,1089896.0,2981.1160982905835
X-Learner,1092637.0,2981.6676304490043
X-Learner,1095364.0,2983.173708772446
X-Learner,1098095.0,2983.521343123643
X-Learner,1100828.0,2986.243878055832
X-Learner,1103543.0,2985.613164350002
X-Learner,1106265.0,2987.389373862039
X-Learner,1108988.0,2987.136921617436
X-Learner,1111703.0,2981.14403586263
X-Learner,1114463.0,2982.1513776313013
X-Learner,1117192.0,2984.6310637163933
X-Learner,1119913.0,2986.299155734961
X-Learner,1122724.0,2986.6344005684696
X-Learner,1125552.0,2985.553181945167
X-Learner,1128317.0,2985.964141939324
X-Learner,1131036.0,2985.1878304464744
X-Learner,1133762.0,2985.336072042249
X-Learner,1136494.0,2987.3747530278556
X-Learner,1139227.0,2988.193766146769
X-Learner,1141968.0,2989.2490022154702
X-Learner,1144698.0,2983.3869411017436
X-Learner,1147413.0,2985.641118074707
X-Learner,1150140.0,2986.7674283406377
X-Learner,1152856.0,2988.1388469649296
X-Learner,1155578.0,2988.422965155544
X-Learner,1158299.0,2989.7209624615684
X-Learner,1161017.0,2990.5592219752007
X-Learner,1163732.0,2992.380707117646
X-Learner,1166447.0,2994.932396811769
X-Learner,1169165.0,2996.280956213889
X-Learner,1171888.0,2990.7953939923573
X-Learner,1174603.0,2991.7530834189574
X-Learner,1177318.0,2991.295948688389
X-Learner,1180034.0,2993.418796254826
X-Learner,1182751.0,2994.9760278243975
X-Learner,1185472.0,2994.1660898569103
X-Learner,1188197.0,2996.0707537508797
X-Learner,1190912.0,2997.2568290914433
X-Learner,1193627.0,2998.7557939043927
X-Learner,1196344.0,2999.661295091743
X-Learner,1199073.0,3002.820829918474
X-Learner,1201787.0,3002.926311590657
X-Learner,1204502.0,3003.804402656756
X-Learner,1207217.0,3004.28998460295
X-Learner,1209931.0,3006.9846287053624
X-Learner,1212650.0,3008.4282649818733
X-Learner,1215371.0,3009.7809174815075
X-Learner,1218100.0,3004.284160203636
X-Learner,1220856.0,3004.5303428119664
X-Learner,1223645.0,3004.7799950726135
X-Learner,1226386.0,3006.0404339896763
X-Learner,1229155.0,3006.438586838876
X-Learner,1231968.0,3006.2364091925156
X-Learner,1234811.0,3006.7497151145417
X-Learner,1237596.0,3007.9742319992865
X-Learner,1240314.0,3010.070705614354
X-Learner,1243033.0,3008.788921833533
X-Learner,1245775.0,3008.412497199102
X-Learner,1248495.0,3010.216517728788
X-Learner,1251242.0,3010.7596466328973
X-Learner,1253963.0,3013.793753112251
X-Learner,1256722.0,3014.075650443093
X-Learner,1259478.0,3014.3730449747036
X-Learner,1262193.0,3015.4241133963424
X-Learner,1264911.0,3017.102292972245
X-Learner,1267653.0,3018.5195815499146
X-Learner,1270389.0,3018.843103298874
X-Learner,1273124.0,3021.443594794218
X-Learner,1275866.0,3022.4323568894115
X-Learner,1278627.0,3023.052698008574
X-Learner,1281345.0,3022.3891840725005
X-Learner,1284075.0,3023.1690879497414
X-Learner,1286794.0,3018.5179328965864
X-Learner,1289510.0,3018.163591950977
X-Learner,1292227.0,3018.1358425822395
X-Learner,1294947.0,3017.505437049252
X-Learner,1297661.0,3010.0164111169865
X-Learner,1300377.0,3004.712718151576
X-Learner,1303096.0,3005.775288869183
X-Learner,1305813.0,3008.6422548956816
X-Learner,1308528.0,3009.024372614653
X-Learner,1311276.0,3007.9219380691047
X-Learner,1314071.0,3007.657653950034
X-Learner,1316883.0,3007.592418381074
X-Learner,1319687.0,3008.4711480736055
X-Learner,1322553.0,3009.506415959085
X-Learner,1325457.0,3009.9554660295357
X-Learner,1328323.0,3010.210418914762
X-Learner,1331377.0,3011.290136309854
X-Learner,1334397.0,3011.9031128900415
X-Learner,1337148.0,3012.473899042562
X-Learner,1339862.0,3007.704217725725
X-Learner,1342581.0,3009.222893738282
X-Learner,1345324.0,3003.2291703577043
X-Learner,1348128.0,3003.442904160258
X-Learner,1350915.0,3000.128065900079
X-Learner,1353736.0,3002.738840360679
X-Learner,1356566.0,3004.373215484212
X-Learner,1359370.0,3005.4400387979963
X-Learner,1362180.0,3005.476785380853
X-Learner,1364970.0,3006.7562847597706
X-Learner,1367754.0,3007.205555808389
X-Learner,1370551.0,3010.455700992657
X-Learner,1373329.0,3012.070799110931
X-Learner,1376128.0,3013.1285540135736
X-Learner,1378903.0,3013.959570101345
X-Learner,1381680.0,3013.3987979256167
X-Learner,1384452.0,3013.14086074145
X-Learner,1387255.0,3017.1070063482944
X-Learner,1390021.0,3018.352898624497
X-Learner,1392777.0,3019.8618977450783
X-Learner,1395542.0,3019.3992631944416
X-Learner,1398322.0,3019.7476877755653
X-Learner,1401145.0,3020.2514587864944
X-Learner,1403959.0,3022.955727164741
X-Learner,1406742.0,3024.262777919259
X-Learner,1409554.0,3025.31773377588
X-Learner,1412341.0,3025.618013591011
X-Learner,1415134.0,3026.0215341248
X-Learner,1417920.0,3027.631706960262
X-Learner,1420719.0,3027.8324131819168
X-Learner,1423499.0,3030.2359512027797
X-Learner,1426284.0,3030.435718350782
X-Learner,1429117.0,3030.33095042862
X-Learner,1431931.0,3031.0171291052466
X-Learner,1434741.0,3030.7930663175425
X-Learner,1437536.0,3030.841881922868
X-Learner,1440310.0,3031.9170103189326
X-Learner,1443102.0,3033.043509725163
X-Learner,1445898.0,3033.744551124208
X-Learner,1448727.0,3035.489341050439
X-Learner,1451525.0,3036.1098722430456
X-Learner,1454336.0,3036.5668319507763
X-Learner,1457141.0,3031.012205043216
X-Learner,1459923.0,3031.149238629262
X-Learner,1462735.0,3031.9204824250965
X-Learner,1465528.0,3035.1622538997813
X-Learner,1468320.0,3035.2469092532588
X-Learner,1471127.0,3035.065392580605
X-Learner,1473917.0,3036.4632241921117
X-Learner,1476719.0,3031.5488468475232
X-Learner,1479484.0,3031.9190171720948
X-Learner,1482242.0,3032.6097786796195
X-Learner,1485021.0,3034.8527286151457
X-Learner,1487818.0,3034.5535633798986
X-Learner,1490612.0,3034.3972672843583
X-Learner,1493380.0,3035.5420037098747
X-Learner,1496098.0,3035.108628112709
X-Learner,1498926.0,3035.86947490106
X-Learner,1501711.0,3036.640070827883
X-Learner,1504547.0,3038.0587847169063
X-Learner,1507355.0,3037.424593246425
X-Learner,1510180.0,3038.694726981021
X-Learner,1512983.0,3039.0269135860935
X-Learner,1515794.0,3040.965425581511
X-Learner,1518583.0,3039.9523299140433
X-Learner,1521365.0,3040.0055639071234
X-Learner,1524153.0,3040.685077928046
X-Learner,1526955.0,3040.799632368613
X-Learner,1529707.0,3043.095884860576
X-Learner,1532472.0,3044.8942734011534
X-Learner,1535230.0,3045.5475432413546
X-Learner,1537998.0,3046.1832599162185
X-Learner,1540745.0,3046.204602111861
X-Learner,1543500.0,3046.896334771178
X-Learner,1546221.0,3047.5351623309475
X-Learner,1548952.0,3048.4868915504467
X-Learner,1551671.0,3048.603095704563
X-Learner,1554388.0,3048.8346539326685
X-Learner,1557141.0,3049.041326764949
X-Learner,1559896.0,3049.116510775812
X-Learner,1562644.0,3050.4072771819056
X-Learner,1565362.0,3051.973575844586
X-Learner,1568082.0,3052.5358213809227
X-Learner,1570799.0,3052.354668825106
X-Learner,1573514.0,3052.725734867036
X-Learner,1576231.0,3051.702217829368
X-Learner,1578948.0,3052.458154134817
X-Learner,1581722.0,3053.285334705547
X-Learner,1584442.0,3054.2083313598255
X-Learner,1587160.0,3054.294741350235
X-Learner,1589929.0,3055.23965886732
X-Learner,1592741.0,3056.0703563950256
X-Learner,1595540.0,3056.688052682192
X-Learner,1598369.0,3058.286657397441
X-Learner,1601179.0,3058.081563810914
X-Learner,1603960.0,3058.1824453552317
X-Learner,1606766.0,3058.910861313182
X-Learner,1609506.0,3057.0388466813224
X-Learner,1612228.0,3057.1349808612013
X-Learner,1614953.0,3058.422200566106
X-Learner,1617682.0,3058.8096283568875
X-Learner,1620416.0,3058.7055311030986
X-Learner,1623136.0,3058.2243673292814
X-Learner,1625858.0,3060.195114125283
X-Learner,1628580.0,3059.7354963890084
X-Learner,1631301.0,3059.7470202821814
X-Learner,1634020.0,3059.563930143697
X-Learner,1636739.0,3059.816219017684
X-Learner,1639463.0,3060.5668797265016
X-Learner,1642184.0,3060.9812937889624
X-Learner,1644910.0,3060.1617770412677
X-Learner,1647637.0,3059.9451955694485
X-Learner,1650361.0,3059.885897700774
X-Learner,1653082.0,3060.470923210926
X-Learner,1655818.0,3060.2451275415565
X-Learner,1658545.0,3061.4910371689944
X-Learner,1661272.0,3062.3323956764534
X-Learner,1663997.0,3062.039340724352
X-Learner,1666737.0,3062.081993007503
X-Learner,1669467.0,3061.229257087446
X-Learner,1672200.0,3062.5223806186773
X-Learner,1674930.0,3062.776127397274
X-Learner,1677668.0,3063.560595310963
X-Learner,1680415.0,3064.022387113903
X-Learner,1683152.0,3063.735963258213
X-Learner,1685879.0,3064.757844471451
X-Learner,1688608.0,3064.336251023823
X-Learner,1691334.0,3064.3209482043785
X-Learner,1694066.0,3064.3086381070307
X-Learner,1696795.0,3064.2809285544586
X-Learner,1699516.0,3064.537632844309
X-Learner,1702238.0,3065.4912024676382
X-Learner,1704963.0,3065.7860587233263
X-Learner,1707691.0,3066.7891956567973
X-Learner,1710450.0,3067.921785098308
X-Learner,1713217.0,3068.3994724638064
X-Learner,1715946.0,3069.7103547702245
X-Learner,1718665.0,3069.610862131346
X-Learner,1721394.0,3069.525676141932
X-Learner,1724119.0,3069.402181619999
X-Learner,1726843.0,3069.447846927367
X-Learner,1729576.0,3069.346967283816
X-Learner,1732306.0,3070.1341051198315
X-Learner,1735044.0,3070.394470939495
X-Learner,1737773.0,3069.9816387095684
X-Learner,1740503.0,3070.410056360422
X-Learner,1743226.0,3069.6965980614045
X-Learner,1745947.0,3069.50914712715
X-Learner,1748667.0,3068.919734674436
X-Learner,1751390.0,3068.2387643915895
X-Learner,1754116.0,3068.1963974059604
X-Learner,1756837.0,3067.769495998478
X-Learner,1759589.0,3068.125063017092
X-Learner,1762407.0,3069.0793314530597
X-Learner,1765203.0,3069.35017464706
X-Learner,1768031.0,3070.4796542158515
X-Learner,1770829.0,3069.723567105297
X-Learner,1773629.0,3070.405892354937
X-Learner,1776420.0,3070.828164434533
X-Learner,1779244.0,3071.064616577188
X-Learner,1782038.0,3071.3395281488556
X-Learner,1784845.0,3072.518280614997
X-Learner,1787569.0,3073.89744940617
X-Learner,1790293.0,3073.70351266433
X-Learner,1793015.0,3073.200756964354
X-Learner,1795736.0,3075.093164906525
X-Learner,1798466.0,3075.9570925326675
X-Learner,1801190.0,3076.7278305601953
X-Learner,1803948.0,3077.268463696054
X-Learner,1806696.0,3077.7415979595403
X-Learner,1809473.0,3077.733280555288
X-Learner,1812242.0,3072.1766340870977
X-Learner,1814990.0,3071.3143456712573
X-Learner,1817713.0,3072.3275943350905
X-Learner,1820440.0,3071.629094915192
X-Learner,1823199.0,3072.920763266949
X-Learner,1825980.0,3072.223724505825
X-Learner,1828730.0,3073.179950493775
X-Learner,1831480.0,3073.3299934808115
X-Learner,1834227.0,3073.0254836334243
X-Learner,1836986.0,3073.1148008257496
X-Learner,1839736.0,3073.006329384367
X-Learner,1842461.0,3072.7624117537976
X-Learner,1845205.0,3071.9575797477405
X-Learner,1847970.0,3074.022158892132
X-Learner,1850739.0,3076.4532367897314
X-Learner,1853483.0,3075.62459247446
X-Learner,1856214.0,3074.617697486628
X-Learner,1858943.0,3075.3575046125466
X-Learner,1861690.0,3076.5136609059623
X-Learner,1864414.0,3077.4771816006873
X-Learner,1867143.0,3078.5748707265643
X-Learner,1869895.0,3078.562701511554
X-Learner,1872634.0,3079.182657192048
X-Learner,1875373.0,3079.623594219917
X-Learner,1878115.0,3080.4813833127887
X-Learner,1880863.0,3080.3301978141963
X-Learner,1883626.0,3080.349787153955
X-Learner,1886401.0,3080.475201081249
X-Learner,1889147.0,3080.407529370188
X-Learner,1891895.0,3080.182089912532
X-Learner,1894637.0,3080.7059653203846
X-Learner,1897403.0,3080.163535022381
X-Learner,1900209.0,3080.397559886954
X-Learner,1902971.0,3079.7722660918907
X-Learner,1905701.0,3080.4129998234293
X-Learner,1908439.0,3080.127149393946
X-Learner,1911202.0,3080.9659767117387
X-Learner,1913955.0,3081.070892780864
X-Learner,1916697.0,3080.745847606312
X-Learner,1919446.0,3080.8902521273076
X-Learner,1922215.0,3080.935907593415
X-Learner,1924969.0,3082.433772327545
X-Learner,1927715.0,3082.0217982653744
X-Learner,1930509.0,3082.1476813161794
X-Learner,1933276.0,3082.1512016427937
X-Learner,1936139.0,3082.073262632378
X-Learner,1939011.0,3081.9626953924553
X-Learner,1941946.0,3082.4290233576708
X-Learner,1944825.0,3082.4635432525565
X-Learner,1947577.0,3082.3749570198015
X-Learner,1950304.0,3083.2286453927964
X-Learner,1953040.0,3084.071462043931
X-Learner,1955811.0,3084.979062655942
X-Learner,1958595.0,3085.7643361490645
X-Learner,1961393.0,3085.5783368414463
X-Learner,1964200.0,3085.9396940179945
X-Learner,1967097.0,3086.144888268978
X-Learner,1970041.0,3086.2046963965245
X-Learner,1972883.0,3085.813277035327
X-Learner,1975798.0,3085.449414191635
X-Learner,1978840.0,3085.9261537182756
X-Learner,1981937.0,3085.9179806896072
X-Learner,1984975.0,3088.3278631207527
X-Learner,1987841.0,3089.213529931156
X-Learner,1990846.0,3089.4595412107124
X-Learner,1993670.0,3090.679975580254
X-Learner,1996440.0,3090.7591209674983
X-Learner,1999254.0,3091.0141088437713
X-Learner,2002050.0,3090.858673394189
X-Learner,2004883.0,3090.17126804206
X-Learner,2007682.0,3091.182375501749
X-Learner,2010553.0,3092.9305009876466
X-Learner,2013436.0,3092.753172430467
X-Learner,2016268.0,3092.896361987778
X-Learner,2019097.0,3093.84753999158
X-Learner,2021869.0,3093.6129299606396
X-Learner,2024648.0,3093.6119128144765
X-Learner,2027503.0,3093.392379783512
X-Learner,2030366.0,3094.4378226139606
X-Learner,2033263.0,3095.5750382894544
X-Learner,2036201.0,3095.3477549963745
X-Learner,2039049.0,3096.6787564419647
X-Learner,2041872.0,3097.407748679653
X-Learner,2044709.0,3097.9703141801083
X-Learner,2047521.0,3100.6449586314584
X-Learner,2050361.0,3100.940177132876
X-Learner,2053123.0,3101.3418951158083
X-Learner,2055915.0,3101.7083584848215
X-Learner,2058689.0,3102.5497480729787
X-Learner,2061472.0,3102.324140812729
X-Learner,2064320.0,3102.8169288106396
X-Learner,2067185.0,3103.2272153836907
X-Learner,2069996.0,3103.477812911211
X-Learner,2072839.0,3097.246779949371
X-Learner,2075637.0,3099.332356130616
X-Learner,2078585.0,3099.3866744278203
X-Learner,2081519.0,3100.421597588223
X-Learner,2084566.0,3101.040941417616
X-Learner,2087453.0,3101.2785082095465
X-Learner,2090486.0,3101.4287364642046
X-Learner,2093529.0,3101.092130584277
X-Learner,2096556.0,3101.7369585458728
X-Learner,2099462.0,3101.998339417782
X-Learner,2102329.0,3102.029866240551
X-Learner,2105251.0,3102.933685002997
X-Learner,2108088.0,3102.750103609372
X-Learner,2110982.0,3102.71234628743
X-Learner,2113894.0,3102.704015339104
X-Learner,2116743.0,3102.705083713574
X-Learner,2119574.0,3103.0343955184676
X-Learner,2122350.0,3103.390110408606
X-Learner,2125159.0,3103.7240476359334
X-Learner,2127945.0,3104.400587755745
X-Learner,2130767.0,3104.311343716782
X-Learner,2133664.0,3105.0828514451737
X-Learner,2136493.0,3105.8337812108566
X-Learner,2139333.0,3105.5285990737025
X-Learner,2142148.0,3106.124318744836
X-Learner,2144970.0,3106.4085007316685
X-Learner,2147776.0,3106.524329984269
X-Learner,2150562.0,3107.881594120957
X-Learner,2153403.0,3107.1564459930364
X-Learner,2156239.0,3106.822695676941
X-Learner,2159136.0,3107.0789780903997
X-Learner,2162040.0,3107.224079661461
X-Learner,2164904.0,3107.280979864493
X-Learner,2167971.0,3107.6571921874356
X-Learner,2170986.0,3107.3517623813937
X-Learner,2173897.0,3107.1463491581453
X-Learner,2176753.0,3107.0986051199966
X-Learner,2179617.0,3106.699271917007
X-Learner,2182434.0,3107.082360639068
X-Learner,2185361.0,3107.389624314349
X-Learner,2188229.0,3107.7139051561317
X-Learner,2191067.0,3108.242216289015
X-Learner,2193955.0,3108.650912029346
X-Learner,2196788.0,3109.7655533323323
X-Learner,2199626.0,3109.6237962241744
X-Learner,2202461.0,3109.1912550647125
X-Learner,2205278.0,3108.8604883467474
X-Learner,2208171.0,3108.9941507495764
X-Learner,2211119.0,3108.5233005853456
X-Learner,2213957.0,3109.0680498668426
X-Learner,2216935.0,3109.6765499421576
X-Learner,2219984.0,3109.332283485651
X-Learner,2223112.0,3109.226963903903
X-Learner,2226280.0,3108.8459468639776
X-Learner,2229161.0,3108.9315611299157
X-Learner,2232286.0,3109.663469819555
X-Learner,2235751.0,3110.0573627142917
X-Learner,2239106.0,3109.9103273606684
X-Learner,2242259.0,3111.0498299983997
X-Learner,2245296.0,3111.4002823760875
X-Learner,2248220.0,3111.1375436860512
X-Learner,2251137.0,3111.4019190108806
X-Learner,2254094.0,3111.560968697045
X-Learner,2256964.0,3111.9714897865906
