strategy,fraction_targeted,cumulative_uplift
Expected uplift,1716729.0,2912.5156097163085
Expected uplift,1719480.0,2906.3901788914586
Expected uplift,1722256.0,2906.3357920541653
Expected uplift,1725031.0,2906.9084439473368
Expected uplift,1727903.0,2907.1682492754044
Expected uplift,1730761.0,2907.348740829443
Expected uplift,1733524.0,2907.5610826454463
Expected uplift,1736375.0,2907.096048954984
Expected uplift,1739415.0,2907.4580444793473
Expected uplift,1742326.0,2907.8264983151416
Expected uplift,1745154.0,2908.845338139332
Expected uplift,1747985.0,2908.6501583915233
Expected uplift,1750782.0,2911.8764765406527
Expected uplift,1753645.0,2913.3949889509013
Expected uplift,1756609.0,2914.085468502808
Expected uplift,1759637.0,2915.099329349988
Expected uplift,1762578.0,2915.3417050837784
Expected uplift,1765466.0,2916.215970531449
Expected uplift,1768325.0,2917.9817196234253
Expected uplift,1771206.0,2917.6132286718116
Expected uplift,1774037.0,2917.547967046972
Expected uplift,1776786.0,2917.4898981634533
Expected uplift,1779581.0,2917.0416347533164
Expected uplift,1782378.0,2916.8750433456853
Expected uplift,1785185.0,2916.931384358152
Expected uplift,1787995.0,2917.6294395762434
Expected uplift,1790839.0,2918.089507030396
Expected uplift,1793681.0,2917.254320712415
Expected uplift,1796471.0,2917.61158317644
Expected uplift,1799304.0,2918.9507357656753
Expected uplift,1802305.0,2921.374064493319
Expected uplift,1805323.0,2923.158443914216
Expected uplift,1808139.0,2923.9512378650024
Expected uplift,1810927.0,2923.019631712307
Expected uplift,1813726.0,2923.206590197856
Expected uplift,1816496.0,2923.6586123686516
Expected uplift,1819302.0,2924.6338957125517
Expected uplift,1822145.0,2924.368898337073
Expected uplift,1825004.0,2924.401579366326
Expected uplift,1827861.0,2926.5114588559036
Expected uplift,1830675.0,2927.5808330263594
Expected uplift,1833490.0,2928.1594351195995
Expected uplift,1836306.0,2928.732389455644
Expected uplift,1839110.0,2929.60267814409
Expected uplift,1841871.0,2930.669809203825
Expected uplift,1844677.0,2931.781422234552
Expected uplift,1847433.0,2932.876446081364
Expected uplift,1850199.0,2934.2749466094588
Expected uplift,1852970.0,2934.4526706714355
Expected uplift,1855746.0,2935.5906088185793
Expected uplift,1858510.0,2935.7920811889435
Expected uplift,1861338.0,2937.0046715702024
Expected uplift,1864211.0,2938.2713962438406
Expected uplift,1867081.0,2938.6223929137627
Expected uplift,1869923.0,2939.325907132954
Expected uplift,1872835.0,2939.293781498526
Expected uplift,1875716.0,2940.85133235544
Expected uplift,1878524.0,2941.2547208139476
Expected uplift,1881334.0,2942.317773642571
Expected uplift,1884137.0,2941.500409176774
Expected uplift,1886913.0,2941.007362462325
Expected uplift,1889717.0,2943.1166933884624
Expected uplift,1892500.0,2945.1775481424625
Expected uplift,1895337.0,2946.791220921061
Expected uplift,1898343.0,2946.728595417599
Expected uplift,1901258.0,2946.485903573476
Expected uplift,1904245.0,2946.2246032982152
Expected uplift,1907132.0,2946.305616560572
Expected uplift,1909967.0,2946.4788663443424
Expected uplift,1912847.0,2947.0959297186346
Expected uplift,1915730.0,2947.359930358509
Expected uplift,1918589.0,2947.5648339286963
Expected uplift,1921415.0,2948.798804940908
Expected uplift,1924290.0,2948.5818017206916
Expected uplift,1927148.0,2947.8230042937967
Expected uplift,1930040.0,2948.5356618288865
Expected uplift,1932956.0,2948.605523487962
Expected uplift,1935919.0,2948.1931124489784
Expected uplift,1938857.0,2948.1840964713174
Expected uplift,1941772.0,2948.281745016526
Expected uplift,1944705.0,2948.482086509238
Expected uplift,1947607.0,2949.3477019190664
Expected uplift,1950476.0,2950.761974034489
Expected uplift,1953303.0,2951.1969426025944
Expected uplift,1956287.0,2949.999484661619
Expected uplift,1959270.0,2949.712235024099
Expected uplift,1962193.0,2949.639258986969
Expected uplift,1965010.0,2950.2273568342353
Expected uplift,1967832.0,2950.0387844835273
Expected uplift,1970704.0,2950.968112034217
Expected uplift,1973656.0,2950.8872690248354
Expected uplift,1976487.0,2950.008621220613
Expected uplift,1979371.0,2950.0044956395577
Expected uplift,1982263.0,2950.818080524594
Expected uplift,1985064.0,2951.8552678677434
Expected uplift,1987866.0,2950.730873647559
Expected uplift,1990653.0,2951.206182967831
Expected uplift,1993486.0,2952.7654527196364
Expected uplift,1996350.0,2951.8725817918835
Expected uplift,1999251.0,2953.2406974952587
Expected uplift,2002194.0,2953.5879258468985
Expected uplift,2005098.0,2954.0930896681957
Expected uplift,2008069.0,2954.7348500771095
Expected uplift,2011034.0,2954.8167019657976
Expected uplift,2013967.0,2948.569898793025
Expected uplift,2016871.0,2949.3472479910665
Expected uplift,2019727.0,2951.510743809906
Expected uplift,2022648.0,2954.1166579436767
Expected uplift,2025467.0,2954.6287731052407
Expected uplift,2028360.0,2954.9304981227124
Expected uplift,2031295.0,2957.577374118208
Expected uplift,2034224.0,2958.4176379130954
Expected uplift,2037020.0,2960.225030013376
Expected uplift,2039976.0,2959.7813263283574
Expected uplift,2042897.0,2960.1423440329395
Expected uplift,2045841.0,2960.5148094756883
Expected uplift,2048863.0,2960.188511141591
Expected uplift,2051900.0,2960.5155350938217
Expected uplift,2054784.0,2961.0670897756413
Expected uplift,2057678.0,2960.836532669779
Expected uplift,2060504.0,2962.103991202206
Expected uplift,2063312.0,2962.2556232701027
Expected uplift,2066198.0,2962.053038000196
Expected uplift,2069149.0,2962.0816035383223
Expected uplift,2071961.0,2963.027947141454
Expected uplift,2074773.0,2963.522919758456
Expected uplift,2077615.0,2963.646859441843
Expected uplift,2080447.0,2964.0500812506893
Expected uplift,2083414.0,2965.8686091079994
Expected uplift,2086201.0,2967.484934773595
Expected uplift,2088987.0,2967.035888395599
Expected uplift,2091768.0,2967.071861097084
Expected uplift,2094529.0,2967.263283093473
Expected uplift,2097431.0,2967.0734440723313
Expected uplift,2100503.0,2966.673355222313
Expected uplift,2103426.0,2967.945683966538
Expected uplift,2106198.0,2968.12208029445
Expected uplift,2109088.0,2967.929318098889
Expected uplift,2112064.0,2969.400459702336
Expected uplift,2115058.0,2969.238712270398
Expected uplift,2118035.0,2969.4410718376175
Expected uplift,2120957.0,2969.319346098294
Expected uplift,2123963.0,2969.820018214313
Expected uplift,2127007.0,2969.800698907552
Expected uplift,2129988.0,2969.572931008937
Expected uplift,2132820.0,2969.811863423484
Expected uplift,2135799.0,2972.03135119382
Expected uplift,2138875.0,2974.6727160935293
Expected uplift,2141947.0,2975.1684742556163
Expected uplift,2144877.0,2974.9540458019915
Expected uplift,2147831.0,2975.160303463472
Expected uplift,2150789.0,2974.4445819308125
Expected uplift,2153886.0,2974.3601054997134
Expected uplift,2156981.0,2974.950958825235
Expected uplift,2160039.0,2975.078242632855
Expected uplift,2163051.0,2975.1816390818353
Expected uplift,2166049.0,2974.8574182622815
Expected uplift,2169067.0,2974.8128408178113
Expected uplift,2172112.0,2976.564962690965
Expected uplift,2175047.0,2976.4654823612805
Expected uplift,2177900.0,2976.7146390144535
Expected uplift,2180685.0,2977.202220058005
Expected uplift,2183471.0,2977.429719460194
Expected uplift,2186251.0,2977.186523760747
Expected uplift,2189083.0,2977.946536180521
Expected uplift,2191956.0,2977.788940143729
Expected uplift,2194806.0,2978.1710515194877
Expected uplift,2197768.0,2977.857746403087
Expected uplift,2200742.0,2977.5705819730942
Expected uplift,2203520.0,2977.41988477117
Expected uplift,2206321.0,2977.281082402583
Expected uplift,2209385.0,2977.972164517259
Expected uplift,2212477.0,2978.534067724981
Expected uplift,2215574.0,2979.4799656850732
Expected uplift,2218772.0,2979.560125135793
Expected uplift,2222003.0,2980.122409209569
Expected uplift,2224953.0,2979.7674750206097
Expected uplift,2227800.0,2980.391043718994
Expected uplift,2230862.0,2979.770908770181
Expected uplift,2233959.0,2972.9650861936975
Expected uplift,2236752.0,2972.91711669956
Expected uplift,2239588.0,2975.358647952147
Expected uplift,2242553.0,2975.522116128398
Expected uplift,2245547.0,2975.4082057092232
Expected uplift,2248454.0,2975.275146061618
Expected uplift,2251277.0,2974.8447290185622
Expected uplift,2254141.0,2974.226175315013
Expected uplift,2257513.0,2974.9044589193727
Expected uplift,2260787.0,2976.50549854662
Expected uplift,2263993.0,2976.542000133496
Expected uplift,2267174.0,2975.854085264967
Expected uplift,2270318.0,2975.630880579609
Expected uplift,2273359.0,2977.1271574064835
Expected uplift,2276471.0,2977.3301990414634
Expected uplift,2279289.0,2977.514873299111
Expected uplift,2282266.0,2979.082555988817
Expected uplift,2285203.0,2979.513443332823
Expected uplift,2288113.0,2979.4149709730054
Expected uplift,2291002.0,2979.950143642911
Expected uplift,2293930.0,2980.4868444689228
Expected uplift,2297364.0,2980.5766636371764
Expected uplift,2300827.0,2980.9221714393293
Expected uplift,2304151.0,2981.4054768717288
Expected uplift,2307579.0,2982.076645006679
Expected uplift,2310919.0,2981.138319727214
Expected uplift,2314265.0,2981.3313987176657
Expected uplift,2317440.0,2981.396871400613
Expected uplift,2320401.0,2980.943082334376
Expected uplift,2323681.0,2982.4508179694217
Expected uplift,2326945.0,2983.745547364211
Expected uplift,2330177.0,2983.83938099266
Expected uplift,2333373.0,2984.3401506841733
Expected uplift,2336541.0,2985.022903529957
Expected uplift,2339607.0,2984.8346093148484
Expected uplift,2342597.0,2985.608882477005
Expected uplift,2345577.0,2986.014010522262
Expected uplift,2348571.0,2986.614192866693
Expected uplift,2351444.0,2987.2451640904496
Expected uplift,2354204.0,2987.411858105004
Expected uplift,2357158.0,2987.792551664582
Expected uplift,2359987.0,2987.3790801549603
Expected uplift,2363319.0,2987.684407376556
Expected uplift,2366647.0,2991.550670988144
Expected uplift,2369621.0,2992.4571343891757
Expected uplift,2373113.0,2992.4265913195713
Expected uplift,2375981.0,2994.0770372189677
Expected uplift,2378926.0,2994.127578391735
Expected uplift,2381934.0,2994.0321430923486
Expected uplift,2384785.0,2995.2812821916523
Expected uplift,2387627.0,2995.165391290147
Expected uplift,2390424.0,2994.7140688386144
Expected uplift,2393677.0,2995.2264854836426
Expected uplift,2396646.0,2995.7698302042586
Expected uplift,2399536.0,2995.8050073224754
Expected uplift,2402548.0,2996.6618382911993
Expected uplift,2405458.0,2997.6645158548795
Expected uplift,2408386.0,2997.742950344837
Expected uplift,2411164.0,2998.487314841022
Expected uplift,2413984.0,2997.9727154869765
Expected uplift,2416810.0,2999.10017174193
Expected uplift,2419554.0,2999.9611377474585
Expected uplift,2422472.0,3000.841442796739
Expected uplift,2425769.0,3001.02641513388
Expected uplift,2428925.0,3002.487055981269
Expected uplift,2431943.0,3004.420265083656
Expected uplift,2434999.0,3003.7852215373277
Expected uplift,2438185.0,3003.695094821528
Expected uplift,2441279.0,3003.563707622971
Expected uplift,2444192.0,3003.6648591867856
Expected uplift,2447180.0,3003.931794164547
Expected uplift,2449973.0,3006.6524511600087
Expected uplift,2453076.0,3005.698451569385
Expected uplift,2456168.0,3005.479225633606
Expected uplift,2458932.0,3005.7011916628144
Expected uplift,2461678.0,3006.8858994956163
Expected uplift,2464450.0,3008.110131283237
Expected uplift,2467331.0,3008.678512838705
Expected uplift,2470992.0,3008.280908683023
Expected uplift,2474137.0,3009.334558754937
Expected uplift,2477155.0,3009.6078271668553
Expected uplift,2480269.0,3009.741079183201
Expected uplift,2483553.0,3011.8426133553594
Expected uplift,2486644.0,3011.8906211996996
Expected uplift,2489414.0,3011.194860861517
Expected uplift,2492604.0,3011.3579827246936
Expected uplift,2496432.0,3011.1130751648275
Expected uplift,2499207.0,3012.775847491841
Expected uplift,2502005.0,3013.9638953077515
Expected uplift,2504779.0,3015.1445952856134
Expected uplift,2507530.0,3015.713882165782
Expected uplift,2510302.0,3015.4816272104563
Expected uplift,2513060.0,3015.12211497872
Expected uplift,2515800.0,3016.1197641151784
Expected uplift,2518547.0,3016.309750937805
Expected uplift,2521318.0,3017.535688639747
Expected uplift,2524072.0,3017.794018830784
Expected uplift,2526813.0,3017.945486258787
Expected uplift,2529561.0,3017.7827169591046
Expected uplift,2532325.0,3018.8816092335674
Expected uplift,2535059.0,3018.1701696147297
Expected uplift,2537785.0,3019.2463382116284
Expected uplift,2540515.0,3018.6765354008153
Expected uplift,2543260.0,3018.6344902590245
Expected uplift,2545996.0,3018.562376234735
Expected uplift,2548724.0,3018.2930304007587
Expected uplift,2551457.0,3018.393997403549
Expected uplift,2554187.0,3018.594161461107
Expected uplift,2556908.0,3019.073575895713
Expected uplift,2559638.0,3018.271578915082
Expected uplift,2562364.0,3018.154885560218
Expected uplift,2565081.0,3019.584825648286
Expected uplift,2567806.0,3023.218906783214
Expected uplift,2570529.0,3022.766079605032
Expected uplift,2573252.0,3022.658244975024
Expected uplift,2575973.0,3022.9540316116027
Expected uplift,2578699.0,3022.8019493218817
Expected uplift,2581417.0,3023.7944398948675
Expected uplift,2584137.0,3023.929763683783
Expected uplift,2586854.0,3025.4297790794044
Expected uplift,2589573.0,3026.491847744044
Expected uplift,2592297.0,3020.4612210833943
Expected uplift,2595013.0,3022.689782133915
Expected uplift,2597728.0,3022.747342882694
Expected uplift,2600445.0,3021.8128364202657
Expected uplift,2603162.0,3021.256487123532
Expected uplift,2605878.0,3022.185013605998
Expected uplift,2608594.0,3023.0603637284016
Expected uplift,2611309.0,3024.528713312004
Expected uplift,2614024.0,3024.6769499802786
Expected uplift,2616739.0,3024.985352104845
Expected uplift,2619456.0,3024.7177612165433
Expected uplift,2622171.0,3024.7763644329393
Expected uplift,2624886.0,3026.8647379034883
Expected uplift,2627600.0,3028.7229923042896
Expected uplift,2630317.0,3028.189101810149
Expected uplift,2633033.0,3028.1727672409684
Expected uplift,2635748.0,3028.283022425717
Expected uplift,2638465.0,3028.4407791053336
Expected uplift,2641181.0,3029.300699446875
Expected uplift,2643895.0,3029.8720829519925
Expected uplift,2646611.0,3029.978693203625
Expected uplift,2649326.0,3033.5651755752015
Expected uplift,2652041.0,3037.556150683159
Expected uplift,2654756.0,3039.8773999805735
Expected uplift,2657471.0,3041.267725340633
Expected uplift,2660185.0,3041.5010070316853
Expected uplift,2662900.0,3044.8060096556937
Expected uplift,2665615.0,3045.263725619062
Expected uplift,2668329.0,3045.303503032801
Expected uplift,2671044.0,3050.379618886327
Expected uplift,2673759.0,3050.8950616278003
Expected uplift,2676473.0,3054.726857116278
Expected uplift,2679188.0,3056.480512882012
Expected uplift,2681903.0,3057.937222398388
Expected uplift,2684617.0,3058.0627433587456
Expected uplift,2687332.0,3052.3592946280396
Expected uplift,2690047.0,3052.2738381895024
Expected uplift,2692761.0,3054.492736950079
Expected uplift,2695476.0,3057.3331297030236
Expected uplift,2698191.0,3063.6857457917854
Expected uplift,2700905.0,3064.8484943323965
Expected uplift,2703620.0,3066.3542152652753
Expected uplift,2706335.0,3069.0361270371513
Expected uplift,2709049.0,3071.1854732653414
Expected uplift,2711764.0,3071.914574993202
Expected uplift,2714479.0,3073.8213249663904
Expected uplift,2717193.0,3079.3650851020498
Expected uplift,2719908.0,3084.07373147077
Expected uplift,2722623.0,3087.3651840268603
Expected uplift,2725337.0,3091.7678077158316
Expected uplift,2728052.0,3092.6894341479765
Expected uplift,2730767.0,3093.4916610509945
Expected uplift,2733481.0,3096.0556546213393
Expected uplift,2736196.0,3094.005822128381
Expected uplift,2738911.0,3096.7720803558186
Expected uplift,2741625.0,3104.7921872347897
Expected uplift,2744340.0,3111.940483881634
Expected uplift,2747055.0,3105.610401179755
Expected uplift,2749769.0,3108.7019000727173
Expected uplift,2752484.0,3110.580741921175
Expected uplift,2755199.0,3114.5415471014176
Expected uplift,2757913.0,3121.4039331153785
Expected uplift,2760628.0,3124.274927275281
Expected uplift,2763343.0,3119.1883574422664
Expected uplift,2766057.0,3129.089018672376
Expected uplift,2768772.0,3128.917396522531
Expected uplift,2771487.0,3134.1608533426347
Expected uplift,2774201.0,3137.122382337923
Expected uplift,2776916.0,3142.9272610991097
Expected uplift,2779631.0,3148.7075913945746
Expected uplift,2782345.0,3155.4379706483955
Expected uplift,2785060.0,3160.515499388994
Expected uplift,2787775.0,3164.2991640555933
Expected uplift,2790489.0,3170.219988991874
Expected uplift,2793204.0,3171.336933391141
Expected uplift,2795919.0,3174.904497913701
Random,0.0,0.0
Random,2795919.0,3174.904497913701
